,Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
950,1/3/2012,-2.291071995,-2.802775729,-2.285913077,-2.420621285,-2.355496614,-2.592066193,-2.251479865,-2.429051625,-2.307067808,-2.424479079,-2.805918203,-2.455231615,-2.272710979,-2.580838741,-2.323586866,-2.112692064,-2.469184065,-2.070917054,-2.310455888,-2.254648041,-2.149645619
951,1/4/2012,-2.230580119,-2.291071995,-2.802775729,-2.344993165,-2.420621285,-2.355496614,-2.331575001,-2.251479865,-2.429051625,-2.388069556,-2.424479079,-2.805918203,-2.544981623,-2.272710979,-2.580838741,-2.031173254,-2.112692064,-2.469184065,-2.138310784,-2.310455888,-2.254648041
952,1/5/2012,-2.040957639,-2.230580119,-2.291071995,-2.212786009,-2.344993165,-2.420621285,-2.216255982,-2.331575001,-2.251479865,-2.161963953,-2.388069556,-2.424479079,-2.509197904,-2.544981623,-2.272710979,-2.056660576,-2.031173254,-2.112692064,-2.019753972,-2.138310784,-2.310455888
953,1/8/2012,-2.055275853,-2.040957639,-2.230580119,-2.221351295,-2.212786009,-2.344993165,-2.340703066,-2.216255982,-2.331575001,-2.299010554,-2.161963953,-2.388069556,-2.417673465,-2.509197904,-2.544981623,-2.250681994,-2.056660576,-2.031173254,-2.01740342,-2.019753972,-2.138310784
954,1/9/2012,-2.102456451,-2.055275853,-2.040957639,-2.260737197,-2.221351295,-2.212786009,-2.345931956,-2.340703066,-2.216255982,-2.314653879,-2.299010554,-2.161963953,-2.580282332,-2.417673465,-2.509197904,-2.11825126,-2.250681994,-2.056660576,-2.189747451,-2.01740342,-2.019753972
955,1/10/2012,-2.240948794,-2.102456451,-2.055275853,-2.533011093,-2.260737197,-2.221351295,-2.381647688,-2.345931956,-2.340703066,-2.388566296,-2.314653879,-2.299010554,-2.620539303,-2.580282332,-2.417673465,-2.209525249,-2.11825126,-2.250681994,-2.202253175,-2.189747451,-2.01740342
956,1/11/2012,-2.226143528,-2.240948794,-2.102456451,-2.374344289,-2.533011093,-2.260737197,-2.223980876,-2.381647688,-2.345931956,-2.257654773,-2.388566296,-2.314653879,-2.480276218,-2.620539303,-2.580282332,-1.976859748,-2.209525249,-2.11825126,-2.234372829,-2.202253175,-2.189747451
957,1/12/2012,-2.247034307,-2.226143528,-2.240948794,-2.449089441,-2.374344289,-2.533011093,-2.306116409,-2.223980876,-2.381647688,-2.289305257,-2.257654773,-2.388566296,-2.554316012,-2.480276218,-2.620539303,-2.19353242,-1.976859748,-2.209525249,-2.206452353,-2.234372829,-2.202253175
958,1/15/2012,-2.023921817,-2.247034307,-2.226143528,-2.293275731,-2.449089441,-2.374344289,-2.038722802,-2.306116409,-2.223980876,-2.034191476,-2.289305257,-2.257654773,-2.169672589,-2.554316012,-2.480276218,-1.883351618,-2.19353242,-1.976859748,-2.09757726,-2.206452353,-2.234372829
959,1/16/2012,-2.323540756,-2.023921817,-2.247034307,-2.644118941,-2.293275731,-2.449089441,-2.464552915,-2.038722802,-2.306116409,-2.418060229,-2.034191476,-2.289305257,-2.481009141,-2.169672589,-2.554316012,-2.234957953,-1.883351618,-2.19353242,-2.322933076,-2.09757726,-2.206452353
960,1/17/2012,-2.211899415,-2.323540756,-2.023921817,-2.433781711,-2.644118941,-2.293275731,-2.204613609,-2.464552915,-2.038722802,-2.269416012,-2.418060229,-2.034191476,-2.600166854,-2.481009141,-2.169672589,-2.103113816,-2.234957953,-1.883351618,-2.248129502,-2.322933076,-2.09757726
961,1/18/2012,-2.079929587,-2.211899415,-2.323540756,-2.420802447,-2.433781711,-2.644118941,-2.027078336,-2.204613609,-2.464552915,-2.06221839,-2.269416012,-2.418060229,-2.384135742,-2.600166854,-2.481009141,-1.903735074,-2.103113816,-2.234957953,-1.994426734,-2.248129502,-2.322933076
962,1/19/2012,-2.331557189,-2.079929587,-2.211899415,-2.575499513,-2.420802447,-2.433781711,-2.315188136,-2.027078336,-2.204613609,-2.310951246,-2.06221839,-2.269416012,-2.678498485,-2.384135742,-2.600166854,-2.142279329,-1.903735074,-2.103113816,-2.123449708,-1.994426734,-2.248129502
963,1/22/2012,-2.293395866,-2.331557189,-2.079929587,-2.547969774,-2.575499513,-2.420802447,-2.414381186,-2.315188136,-2.027078336,-2.265021648,-2.310951246,-2.06221839,-2.629572417,-2.678498485,-2.384135742,-2.12468119,-2.142279329,-1.903735074,-2.267471701,-2.123449708,-1.994426734
964,1/23/2012,-2.363526769,-2.293395866,-2.331557189,-2.582908381,-2.547969774,-2.575499513,-2.281123591,-2.414381186,-2.315188136,-2.3043163,-2.265021648,-2.310951246,-2.574487077,-2.629572417,-2.678498485,-1.916077316,-2.12468119,-2.142279329,-2.365105196,-2.267471701,-2.123449708
965,1/24/2012,-2.311017992,-2.363526769,-2.293395866,-2.548289609,-2.582908381,-2.547969774,-2.323554998,-2.281123591,-2.414381186,-2.170785913,-2.3043163,-2.265021648,-2.570932413,-2.574487077,-2.629572417,-2.008627418,-1.916077316,-2.12468119,-2.208513478,-2.365105196,-2.267471701
966,1/25/2012,-1.870752761,-2.311017992,-2.363526769,-2.363879647,-2.548289609,-2.582908381,-2.146624388,-2.323554998,-2.281123591,-2.106586345,-2.170785913,-2.3043163,-2.267140853,-2.570932413,-2.574487077,-1.863244784,-2.008627418,-1.916077316,-1.923149205,-2.208513478,-2.365105196
967,1/26/2012,-2.323483982,-1.870752761,-2.311017992,-2.605272404,-2.363879647,-2.548289609,-2.304647576,-2.146624388,-2.323554998,-2.338773882,-2.106586345,-2.170785913,-2.58532783,-2.267140853,-2.570932413,-2.127515562,-1.863244784,-2.008627418,-2.295604962,-1.923149205,-2.208513478
968,1/29/2012,-2.164511597,-2.323483982,-1.870752761,-2.501692821,-2.605272404,-2.363879647,-2.127816796,-2.304647576,-2.146624388,-2.107439889,-2.338773882,-2.106586345,-2.449796638,-2.58532783,-2.267140853,-1.987622077,-2.127515562,-1.863244784,-2.178453308,-2.295604962,-1.923149205
969,1/30/2012,-2.137307812,-2.164511597,-2.323483982,-2.547232102,-2.501692821,-2.605272404,-2.485139623,-2.127816796,-2.304647576,-2.38396536,-2.107439889,-2.338773882,-2.71964114,-2.449796638,-2.58532783,-2.12039677,-1.987622077,-2.127515562,-2.18272039,-2.178453308,-2.295604962
970,1/31/2012,-2.179033632,-2.137307812,-2.164511597,-2.481874811,-2.547232102,-2.501692821,-2.333323093,-2.485139623,-2.127816796,-2.260290148,-2.38396536,-2.107439889,-2.60552157,-2.71964114,-2.449796638,-2.131061189,-2.12039677,-1.987622077,-2.114353436,-2.18272039,-2.178453308
971,2/1/2012,-2.156366664,-2.179033632,-2.137307812,-2.613376795,-2.481874811,-2.547232102,-2.220247256,-2.333323093,-2.485139623,-2.072801526,-2.260290148,-2.38396536,-2.500908778,-2.60552157,-2.71964114,-2.038336778,-2.131061189,-2.12039677,-2.135611959,-2.114353436,-2.18272039
972,2/2/2012,-2.156765332,-2.156366664,-2.179033632,-2.65654412,-2.613376795,-2.481874811,-2.149359146,-2.220247256,-2.333323093,-2.108704222,-2.072801526,-2.260290148,-2.667087057,-2.500908778,-2.60552157,-1.926738469,-2.038336778,-2.131061189,-2.093475779,-2.135611959,-2.114353436
973,2/5/2012,-2.103971614,-2.156765332,-2.156366664,-2.427347491,-2.65654412,-2.613376795,-2.164440645,-2.149359146,-2.220247256,-2.140552995,-2.108704222,-2.072801526,-2.455264521,-2.667087057,-2.500908778,-1.96518529,-1.926738469,-2.038336778,-2.071961262,-2.093475779,-2.135611959
974,2/6/2012,-2.300737901,-2.103971614,-2.156765332,-2.546373762,-2.427347491,-2.65654412,-2.171537579,-2.164440645,-2.149359146,-2.197322891,-2.140552995,-2.108704222,-2.603262054,-2.455264521,-2.667087057,-2.041228355,-1.96518529,-1.926738469,-2.218373178,-2.071961262,-2.093475779
975,2/7/2012,-1.813312669,-2.300737901,-2.103971614,-2.471795181,-2.546373762,-2.427347491,-2.2182665,-2.171537579,-2.164440645,-2.164222245,-2.197322891,-2.140552995,-2.56068628,-2.603262054,-2.455264521,-2.05817328,-2.041228355,-1.96518529,-2.186159642,-2.218373178,-2.071961262
976,2/8/2012,-2.401268925,-1.813312669,-2.300737901,-2.693674245,-2.471795181,-2.546373762,-2.395427161,-2.2182665,-2.171537579,-2.311956101,-2.164222245,-2.197322891,-2.556343549,-2.56068628,-2.603262054,-2.184286334,-2.05817328,-2.041228355,-2.348073003,-2.186159642,-2.218373178
977,2/9/2012,-2.237605777,-2.401268925,-1.813312669,-2.508819114,-2.693674245,-2.471795181,-2.07729486,-2.395427161,-2.2182665,-2.159168608,-2.311956101,-2.164222245,-2.534010515,-2.556343549,-2.56068628,-1.918497052,-2.184286334,-2.05817328,-2.004881899,-2.348073003,-2.186159642
978,2/12/2012,-2.245574843,-2.237605777,-2.401268925,-2.645508483,-2.508819114,-2.693674245,-2.444804405,-2.07729486,-2.395427161,-2.406487166,-2.159168608,-2.311956101,-2.620166106,-2.534010515,-2.556343549,-2.258506898,-1.918497052,-2.184286334,-2.138673038,-2.004881899,-2.348073003
979,2/13/2012,-2.313801786,-2.245574843,-2.237605777,-2.657990001,-2.645508483,-2.508819114,-2.422800421,-2.444804405,-2.07729486,-2.411892678,-2.406487166,-2.159168608,-2.740689994,-2.620166106,-2.534010515,-2.213598477,-2.258506898,-1.918497052,-2.215783396,-2.138673038,-2.004881899
980,2/14/2012,-2.133687786,-2.313801786,-2.245574843,-2.540763295,-2.657990001,-2.645508483,-2.322275387,-2.422800421,-2.444804405,-2.304619164,-2.411892678,-2.406487166,-2.467793137,-2.740689994,-2.620166106,-2.131591882,-2.213598477,-2.258506898,-2.099715664,-2.215783396,-2.138673038
981,2/15/2012,-2.059307296,-2.133687786,-2.313801786,-2.604619543,-2.540763295,-2.657990001,-2.258630673,-2.322275387,-2.422800421,-2.189304822,-2.304619164,-2.411892678,-2.540189846,-2.467793137,-2.740689994,-2.058803309,-2.131591882,-2.213598477,-1.93315808,-2.099715664,-2.215783396
