,Dates,1,2,3,4,5,6,7,8,9
775,5/2/2011,-2.07969661,-2.265357191,-2.219107199,-2.242982061,-2.260049194,-2.098573377,-1.99415254,-1.843247732,-1.863133067
776,5/3/2011,-2.021707482,-2.127058029,-2.204046574,-2.199996589,-2.263251732,-2.088916251,-1.823069949,-1.829323803,-1.861821587
777,5/4/2011,-1.763480086,-1.938783279,-2.055704841,-1.873329217,-2.287709304,-1.952257237,-1.738768806,-1.793196893,-1.736943737
778,5/5/2011,-1.590734607,-1.709999672,-1.741310761,-1.755446345,-2.182307123,-1.72368733,-1.527524212,-1.509955201,-1.379202302
779,5/8/2011,-2.027868606,-2.174989588,-2.162351099,-1.982460622,-2.316931348,-2.11816593,-1.832124956,-1.998045073,-1.678386848
780,5/9/2011,-2.005152355,-2.266509218,-1.960815255,-2.035388057,-2.409690253,-2.117148977,-1.78621852,-1.90689733,-1.598867415
781,5/10/2011,-2.017192707,-2.195980057,-2.220509409,-2.116000475,-2.25317065,-1.989653215,-1.944965213,-1.980762713,-1.752935025
782,5/11/2011,-1.613865178,-2.020305593,-2.10999669,-2.019537277,-2.198966973,-2.055650183,-1.755085038,-1.806701668,-1.650963115
783,5/12/2011,-1.834862434,-2.153802424,-2.037821009,-1.994037054,-2.338362678,-1.94900792,-1.743727226,-1.903899003,-1.625267474
784,5/15/2011,-1.883143693,-2.156787136,-2.224394316,-2.153416733,-2.480342209,-2.150584965,-1.876714766,-1.725179056,-1.687965762
785,5/16/2011,-1.813203501,-2.121942488,-2.269596722,-2.006802191,-2.321406441,-2.057702048,-1.747975923,-1.806646584,-1.732062092
786,5/17/2011,-2.032035442,-2.29089344,-2.253331708,-2.27836017,-2.437139191,-2.013049222,-1.990461415,-1.891464366,-1.868034982
787,5/18/2011,-2.125615289,-2.450100009,-2.202027082,-2.273608322,-2.502438117,-2.088615434,-1.98327396,-2.026670188,-1.832664505
788,5/19/2011,-2.183871924,-2.189919145,-1.865375903,-2.210090078,-2.422734638,-2.124601276,-1.787123918,-2.069834107,-1.740118985
789,5/22/2011,-2.016275644,-2.463737108,-2.166013853,-2.100583203,-2.425168706,-2.0098899,-1.794817439,-2.02563338,-1.663137692
790,5/23/2011,-2.166748003,-2.437329673,-2.372404026,-2.195787725,-2.340619113,-2.184498739,-2.053330574,-1.965141371,-1.892844868
791,5/24/2011,-2.002008096,-2.404935937,-2.24373237,-2.088710286,-2.434274648,-2.183578199,-1.895155294,-1.882106924,-1.834493322
792,5/25/2011,-2.107404961,-2.458862926,-2.203916482,-2.158782975,-2.426730871,-1.99584643,-1.904654781,-1.925634589,-1.848881343
793,5/26/2011,-2.229085711,-2.60758006,-1.836551702,-2.119015768,-2.480625698,-1.993522673,-1.942084772,-1.914425481,-1.764543706
794,5/29/2011,-2.661566347,-2.925851609,-2.506498966,-2.692070111,-2.876898355,-2.382502612,-2.31352485,-2.253468716,-2.158531261
795,5/30/2011,-2.217227716,-2.365989357,-2.131721849,-2.308305847,-2.570804455,-2.00781893,-2.090746564,-2.133042303,-2.030168603
796,5/31/2011,-1.985930228,-2.382602482,-2.135887928,-2.185971254,-2.364759828,-2.0060785,-2.040561159,-1.944855864,-1.917717705
797,6/1/2011,-2.002796318,-2.300110545,-2.281380978,-2.214961515,-2.512634802,-2.066603681,-1.924782492,-1.899991561,-1.846869961
798,6/2/2011,-1.918459665,-2.181746134,-1.89965048,-2.21483749,-2.42957965,-1.836669821,-2.006758321,-1.872721921,-1.856352354
799,6/5/2011,-2.119167493,-2.58111254,-2.341754066,-2.455534052,-2.643282291,-2.191066693,-2.212773693,-2.169868631,-2.048300907
800,6/6/2011,-2.21364694,-2.654910061,-2.488989449,-2.550274155,-2.612375192,-2.402215543,-2.491797193,-2.161492184,-2.125133058
801,6/7/2011,-2.121186371,-2.33673858,-2.458956077,-2.362994311,-2.422952555,-2.170250436,-1.94285076,-2.000590126,-1.978882452
802,6/8/2011,-1.977279866,-2.460492999,-2.226834364,-2.200178076,-2.56085161,-2.000374023,-2.024122404,-1.883796771,-1.846322936
803,6/9/2011,-2.149028611,-2.210673001,-2.54680582,-2.34046281,-2.43794923,-2.148714826,-1.966423517,-2.007739529,-1.893757154
804,6/12/2011,-2.154975743,-2.572939687,-2.27664666,-2.365323755,-2.549306689,-2.176016789,-1.930940715,-1.861498719,-1.817296017
805,6/13/2011,-2.210548784,-2.460106912,-2.108637104,-2.52100458,-2.505271156,-2.17795637,-2.019712624,-2.042186423,-1.87673205
806,6/14/2011,-2.091500103,-2.317946965,-2.194341239,-2.226708646,-2.342707285,-2.076521317,-1.865425628,-1.932895121,-1.828507677
807,6/15/2011,-1.981301748,-2.112227096,-2.136778801,-1.916394619,-2.273762218,-2.135972,-1.600068969,-1.850229633,-1.564899476
808,6/16/2011,-2.038627316,-2.179731052,-2.235224023,-1.944098465,-2.305544505,-2.124503225,-1.688155004,-1.869422512,-1.748806467
809,6/19/2011,-2.077500934,-2.296271006,-2.132405681,-2.185497469,-2.455514231,-2.211258834,-1.879415375,-1.972563916,-1.746134235
810,6/20/2011,-2.0828446,-2.42503347,-2.461976259,-2.210190547,-2.578445073,-2.422753375,-2.015626581,-2.080241326,-1.815881531
811,6/21/2011,-2.190106843,-2.443311614,-2.221978798,-2.210399668,-2.357650739,-2.382241334,-1.904177076,-2.090399145,-1.838437212
812,6/22/2011,-1.975759326,-2.208956317,-2.148969866,-2.028908447,-2.403731208,-2.150524177,-1.713035119,-1.854956362,-1.58949554
813,6/23/2011,-2.099501715,-2.315401628,-2.31428538,-2.133445718,-2.481581822,-2.164818666,-1.792823131,-2.119796907,-1.599218012
814,6/26/2011,-2.061982986,-2.438240847,-2.248115226,-2.152420383,-2.405869871,-2.20601357,-1.833100225,-1.943396567,-1.650062583
815,6/27/2011,-2.186499132,-2.459209711,-2.343927747,-2.176868559,-2.335235625,-2.255028644,-1.890621497,-2.110935016,-1.771112194
816,6/28/2011,-2.180108803,-2.265301944,-2.303306895,-2.166396031,-2.37901084,-2.23939859,-1.844393903,-2.051945934,-1.766989456
817,6/29/2011,-2.26471551,-2.382408595,-1.947614222,-2.311135742,-2.331632534,-2.098329556,-1.959954086,-2.066958654,-1.900331954
818,6/30/2011,-2.225081021,-2.51443527,-2.155783259,-2.294636424,-2.274566997,-2.106830886,-1.975775833,-2.223532757,-1.834947254
819,7/3/2011,-2.34356278,-2.805584949,-2.555891213,-2.512804391,-2.648441621,-2.28573888,-2.302989295,-2.361902887,-1.936451938
820,7/4/2011,-2.213035443,-2.669572434,-2.320226857,-2.380123713,-2.372917879,-2.216800068,-2.111404562,-2.042240002,-1.846316055
821,7/5/2011,-2.370721289,-2.578884355,-2.272262387,-2.361816946,-2.466617885,-2.210270138,-2.042583179,-2.155097205,-1.816090008
822,7/6/2011,-2.265731637,-2.439995249,-2.093137319,-2.238056192,-2.651620693,-2.209370185,-1.879491116,-2.275078754,-1.739220446
823,7/7/2011,-2.21994517,-2.126238214,-1.801616094,-2.129791823,-2.348263304,-1.748317435,-1.81779963,-2.0761835,-1.795815924
824,7/10/2011,-2.143302009,-2.324840396,-2.264949206,-2.114095464,-2.322851355,-2.21462047,-1.895922008,-2.023307264,-1.693188898
825,7/11/2011,-1.893912556,-1.998074778,-2.033947639,-1.744631827,-2.172406206,-1.939812154,-1.344685941,-1.638597775,-1.385681518
826,7/12/2011,-1.856884258,-2.263339759,-1.898518471,-1.919292746,-2.083772057,-1.855814682,-1.627230549,-1.73500889,-1.468119593
827,7/13/2011,-1.853574448,-2.139616464,-1.710721957,-1.871278808,-2.256067115,-1.637955599,-1.650658505,-1.602903441,-1.528291341
828,7/14/2011,-2.083640733,-2.384884863,-2.068341818,-2.084488689,-2.374853991,-2.180701718,-1.891607619,-2.043328147,-1.613154817
829,7/17/2011,-2.125535046,-2.46099469,-2.121044189,-2.10284558,-2.299296621,-2.268282206,-1.922888744,-1.994439665,-1.766439893
830,7/18/2011,-2.213997451,-2.237706639,-1.98381724,-2.086770453,-2.394983829,-2.38788398,-1.744784373,-2.137689014,-1.716766094
831,7/19/2011,-2.429670675,-2.545966032,-2.340756434,-2.272560596,-2.519029946,-2.092478087,-2.110019536,-2.304820849,-1.943314761
832,7/20/2011,-2.067057634,-2.313949182,-1.938883904,-1.995133314,-2.377065747,-1.959088027,-1.76413128,-2.126051842,-1.531614149
833,7/21/2011,-2.487205029,-2.351808656,-2.031515438,-2.280892797,-2.612392209,-2.214286561,-1.808249069,-2.171539408,-1.779047601
834,7/24/2011,-2.321979294,-2.555264202,-1.924663309,-2.309852643,-2.585464399,-2.029932136,-1.886917767,-2.168305727,-1.85662918
835,7/25/2011,-2.372893727,-2.54283598,-2.164682382,-2.295387101,-2.322491452,-2.124117884,-2.136290641,-2.133719317,-1.881377441
836,7/26/2011,-1.80649105,-2.474978851,-2.353278255,-2.233448116,-2.523002879,-2.190457374,-2.036087821,-2.021323937,-1.90696493
837,7/27/2011,-2.303143258,-2.422496086,-2.481033679,-2.237674288,-2.642355082,-2.223160186,-2.002751797,-1.978118864,-1.73533692
838,7/28/2011,-2.156388367,-2.050018811,-1.714077262,-2.043651938,-2.409412657,-1.985934339,-1.793241814,-1.951362516,-1.640851684
839,7/31/2011,-1.976694726,-2.0384485,-1.610733766,-2.019888057,-2.1729642,-1.752419738,-1.727508492,-2.021347117,-1.632089735
840,8/1/2011,-2.044294429,-2.292772854,-1.741635878,-2.032223555,-2.323618073,-1.789724261,-1.651795806,-1.902440826,-1.534525221
841,8/2/2011,-1.876659282,-2.273567632,-1.525882294,-1.964142357,-2.292841055,-2.01152892,-1.555684158,-1.800965368,-1.360357066
842,8/3/2011,-1.771333735,-2.139439346,-1.590473271,-1.869076078,-2.231170597,-1.315118802,-1.501378751,-1.585512623,-1.390209752
843,8/4/2011,-1.479151684,-1.776656969,-1.376698413,-1.713232453,-2.120877799,-1.522929269,-1.30113676,-1.382612479,-1.221610448
844,8/7/2011,-1.44826942,-1.699433006,-1.328843911,-1.706729364,-2.148724084,-1.857182885,-1.32688518,-1.26026155,-1.279468841
845,8/8/2011,-0.8926981,-1.476361019,-0.952066897,-1.617368259,-1.903274649,-1.672087145,-1.282576955,-0.796697928,-1.222479174
846,8/9/2011,-1.381332273,-1.637301388,-1.269519307,-1.94959213,-2.137858465,-1.924053024,-1.304733637,-1.300142977,-1.234290902
847,8/10/2011,-1.207005249,-1.774680539,-1.093534053,-1.773149636,-2.119263573,-1.694588579,-1.283035286,-1.152428073,-1.172575099
848,8/11/2011,-1.666634644,-2.026812847,-1.301767983,-2.090579598,-2.423366604,-2.217153347,-1.511046626,-1.617705987,-1.344802209
849,8/14/2011,-2.124447994,-2.309797941,-1.226511335,-2.183180435,-2.566172827,-2.304652286,-1.772336795,-1.942455119,-1.616902061
850,8/15/2011,-1.875077145,-2.171875472,-1.500413533,-2.128726427,-2.416661417,-2.362543639,-1.759918124,-1.702967452,-1.610612417
851,8/16/2011,-1.907062286,-2.476584649,-1.253629609,-2.179678797,-2.113888059,-2.324921455,-1.863319767,-1.834548943,-1.642038327
852,8/17/2011,-1.787846092,-2.174785359,-1.524680862,-2.057252914,-2.194116432,-2.219386944,-1.718365064,-1.702053797,-1.626007182
853,8/18/2011,-1.701472602,-2.057352468,-1.727654142,-2.15051277,-2.213615971,-2.107745389,-1.688914969,-1.707803957,-1.516164301
854,8/21/2011,-2.012890857,-2.337786905,-1.753416064,-2.541046967,-2.462751896,-2.190604931,-1.926414494,-1.890859285,-1.654529502
855,8/22/2011,-1.943137491,-2.426032226,-2.163210114,-2.256851951,-2.382270729,-2.244218134,-1.832507863,-1.8129397,-1.579975979
856,8/23/2011,-2.04846328,-2.279692736,-2.13488732,-2.304564685,-2.506213758,-2.244334867,-1.972030628,-1.883887368,-1.76276763
857,8/24/2011,-1.967424887,-2.192503149,-2.064175053,-2.254823758,-2.479624543,-2.143045295,-1.849372844,-1.955420326,-1.679068769
858,8/25/2011,-2.036619454,-2.281012445,-1.551104102,-2.242576506,-2.367986338,-1.999837505,-1.741017138,-2.00395543,-1.671265154
859,8/28/2011,-2.423762737,-2.456246717,-1.784215308,-2.426894175,-2.548668112,-2.184924209,-2.03853304,-2.127947587,-1.844093509
860,8/29/2011,-2.267247672,-2.438743388,-1.803953764,-2.396244982,-2.534586583,-2.168646127,-1.902416959,-2.033513343,-1.760711308
861,8/30/2011,-2.312603588,-2.350331195,-1.567113057,-2.416176647,-2.500629649,-2.279549248,-2.15734195,-2.02043437,-1.936600275
862,8/31/2011,-2.063911961,-2.329553135,-1.660687651,-2.208364287,-2.424838481,-1.966146019,-1.876733201,-2.033061681,-1.789910517
863,9/1/2011,-2.07566229,-2.258843924,-1.369598435,-2.215442642,-2.476055445,-2.210205658,-1.848175586,-1.877946407,-1.655576273
864,9/4/2011,-2.108518501,-2.394191169,-1.838057826,-2.333322944,-2.366402699,-2.289265725,-1.782671069,-1.898243997,-1.792809202
865,9/5/2011,-1.839818234,-2.117172574,-0.232273664,-1.738078132,-2.18369591,-1.971906176,-1.267309591,-1.702127252,-1.330591334
866,9/6/2011,-2.090161217,-2.397510052,-2.012399934,-2.088061716,-2.268751959,-2.118264531,-1.586175915,-1.997440774,-1.605022683
867,9/7/2011,-2.009643542,-2.34132645,-1.788864334,-2.051341535,-2.25667123,-2.209781762,-1.829975136,-1.958311366,-1.667572402
868,9/8/2011,-1.836211341,-2.321270435,-1.806179734,-1.825622229,-2.107247132,-2.084368024,-1.60716744,-1.814934874,-1.514335821
869,9/11/2011,-1.636509229,-2.18608693,-1.716530512,-1.659073535,-2.175439891,-1.980753822,-1.31774131,-1.637623319,-1.20441528
870,9/12/2011,-1.751467147,-2.132820663,-1.701881309,-1.760214227,-2.156752162,-2.2211211,-1.375055796,-1.777697994,-1.280135423
871,9/13/2011,-1.583952752,-2.076102892,-1.85223537,-1.798371173,-2.26733344,-2.388650331,-1.529431934,-1.565833275,-1.312895593
872,9/14/2011,-1.701099434,-2.35143824,-1.920294761,-1.911037794,-2.398263934,-2.119957342,-1.428469421,-1.590787996,-1.3513731
873,9/15/2011,-2.021506601,-2.4451034,-2.092300968,-2.102492466,-2.477251332,-2.354851687,-1.781572366,-1.894443818,-1.589670875
874,9/18/2011,-1.828934444,-2.245338013,-1.999607474,-2.066998177,-2.454618342,-2.198764181,-1.531331214,-1.718685671,-1.530060924
875,9/19/2011,-1.697752223,-2.21877787,-1.786180833,-1.968920126,-2.415275791,-2.266764353,-1.593679073,-1.686195002,-1.439964123
876,9/20/2011,-1.672645053,-2.176626868,-1.467873424,-1.905894243,-2.045621645,-2.180181424,-1.563040838,-1.669683836,-1.395886329
877,9/21/2011,-1.287510979,-1.602029157,-1.541224487,-1.675231018,-1.953106127,-1.884460818,-1.407572044,-1.09376111,-1.291408287
878,9/22/2011,-1.307267226,-1.802492992,-1.802254875,-1.841172149,-2.050570658,-2.115674048,-1.527527654,-1.268317003,-1.321334148
879,9/25/2011,-1.354234729,-1.788422979,-1.759440961,-1.806874821,-2.324697658,-2.067864017,-1.417130886,-1.32905111,-1.330708873
880,9/26/2011,-1.662357106,-2.022114252,-1.903082899,-1.889834124,-2.240898529,-2.1675947,-1.557927619,-1.530174082,-1.375846878
881,9/27/2011,-1.669334915,-1.953648423,-2.043142303,-2.010874547,-2.326898231,-2.122698969,-1.675950802,-1.61304301,-1.499498329
882,9/28/2011,-1.561825921,-1.894567277,-1.96029508,-2.01536494,-2.191532203,-2.154187411,-1.623956061,-1.394889111,-1.479617998
883,9/29/2011,-1.637270516,-1.84863141,-2.072675981,-2.042487978,-2.251172362,-2.046326135,-1.711275575,-1.513039818,-1.579654243
884,10/2/2011,-1.582349164,-1.860030143,-1.952443664,-1.98695992,-2.220522748,-2.247747869,-1.596614415,-1.442110766,-1.560708567
885,10/3/2011,-1.354804634,-1.827142858,-1.793662982,-1.904289335,-2.206702157,-2.231333135,-1.450358124,-1.353634149,-1.349378274
886,10/4/2011,-1.497751829,-1.82346221,-1.752399766,-1.785547849,-2.128184478,-2.217506227,-1.444315409,-1.408195605,-1.445257975
887,10/5/2011,-1.608362922,-1.871501738,-1.73011642,-1.914342775,-1.703794685,-2.308033598,-1.610481195,-1.422574814,-1.525499448
888,10/6/2011,-1.593762193,-1.418119398,-1.856740968,-1.97673817,-2.142185996,-2.40844924,-1.671606477,-1.547434729,-1.50327536
889,10/9/2011,-1.894248057,-2.209751142,-1.844189086,-2.149088487,-2.435288004,-2.40661635,-1.740174703,-1.830128022,-1.644768939
890,10/10/2011,-1.859789105,-2.102814524,-2.074380735,-2.174960372,-2.421107556,-2.381488777,-1.792825705,-1.830666248,-1.674163564
891,10/11/2011,-1.698849404,-2.082924335,-1.985431054,-2.066758428,-2.128657528,-2.064819978,-1.848977103,-1.780273777,-1.794533174
892,10/12/2011,-1.696094292,-2.004364985,-2.085234814,-2.124759528,-2.373786612,-2.222076155,-1.921884382,-1.75088438,-1.615900564
893,10/13/2011,-1.81261383,-2.13207892,-2.070622428,-2.042880029,-2.357399101,-2.075922834,-1.818300911,-1.805153074,-1.643767882
894,10/16/2011,-1.822999729,-2.197689252,-2.186803451,-2.15080906,-2.506578667,-2.088182562,-1.899086467,-1.825595618,-1.581958095
895,10/17/2011,-1.610019947,-1.870878488,-1.946253615,-1.975172609,-2.263236207,-2.284343765,-1.686028553,-1.606493793,-1.56928814
896,10/18/2011,-1.7736392,-1.997687117,-2.049431157,-2.029659949,-2.23805205,-2.46617209,-1.770557592,-1.877486388,-1.592146117
897,10/19/2011,-1.618943011,-1.833540079,-1.886024474,-1.825324738,-2.176760612,-2.203565213,-1.67210554,-1.671217959,-1.480856335
898,10/20/2011,-1.834945769,-2.210485901,-1.839283613,-2.037265146,-2.379606711,-1.998609412,-1.902734895,-1.813667018,-1.684298998
899,10/23/2011,-1.948058901,-2.219174147,-1.929599366,-2.110645928,-2.472095539,-2.186133743,-1.97224842,-1.923960333,-1.581765357
900,10/24/2011,-1.788518355,-1.733017883,-1.992193132,-2.03761687,-2.483789732,-2.184400648,-1.881541149,-1.718599567,-1.658427691
901,10/25/2011,-1.778725063,-1.997594582,-1.942712799,-2.093365833,-2.393346656,-2.234080265,-1.944153732,-1.886501478,-1.807854912
902,10/26/2011,-1.808461737,-2.05827921,-1.717725406,-1.992903248,-2.222851816,-2.15752458,-1.805311476,-1.696216121,-1.719125354
903,10/27/2011,-2.077897767,-2.226940844,-2.12054759,-2.258367746,-2.479788351,-2.429087429,-2.086367229,-1.970529572,-1.872372221
904,10/30/2011,-1.698565438,-2.033819684,-1.757126162,-1.898048036,-2.085190696,-0.510093637,-1.550048063,-1.839564165,-1.608249591
905,10/31/2011,-1.485968438,-1.69694882,-1.78575083,-1.733769536,-2.071026884,-2.173307119,-1.618678268,-1.496841053,-1.505321324
906,11/1/2011,-1.640225259,-1.857807842,-1.964215646,-1.94952394,-2.242591038,-2.363437791,-1.692001784,-1.688366297,-1.596722836
907,11/2/2011,-1.447536683,-1.792955009,-1.810233223,-1.674046064,-2.137231118,-2.321931511,-1.493711016,-1.438256181,-1.425458365
908,11/3/2011,-1.885110743,-1.852352792,-1.950010271,-2.030099714,-2.350201796,-2.504166516,-1.791939766,-1.875857046,-1.70697239
909,11/6/2011,-3.040891124,-3.046229103,-1.279606047,-3.382434599,-3.499643153,-3.691106509,-2.668928476,-3.151807127,-2.840990748
910,11/7/2011,-1.994917913,-2.175950829,-1.899551072,-2.165798721,-2.540713695,-2.375610751,-1.899959663,-2.112807123,-1.801617709
911,11/8/2011,-1.870242486,-2.009857828,-2.05311335,-1.999736987,-2.297691708,-2.414158816,-1.703616155,-1.863391979,-1.648494432
912,11/9/2011,-1.6336669,-2.045735163,-1.892051767,-1.90743609,-2.269059455,-2.205181244,-1.657460919,-1.757960223,-1.612037057
913,11/10/2011,-2.010940432,-2.210488947,-2.00199767,-2.098951539,-2.420873426,-2.293318394,-1.921901529,-1.990690354,-1.833409215
914,11/13/2011,-1.936337336,-2.22829202,-1.978017221,-2.100191278,-2.435808926,-2.316594475,-1.765237914,-1.858436549,-1.722163625
915,11/14/2011,-1.888412661,-2.241541051,-1.963214586,-2.079931064,-2.216866909,-2.368124415,-1.840377031,-1.91154282,-1.712347933
916,11/15/2011,-1.816784924,-2.066356267,-1.980579047,-2.012384193,-2.204003647,-2.386114911,-1.787813234,-1.713857433,-1.648438886
917,11/16/2011,-1.692598491,-1.985580805,-1.980900645,-1.962071758,-2.249508808,-2.463116676,-1.817997757,-1.754622813,-1.677131537
918,11/17/2011,-1.820275962,-2.176002513,-1.959325028,-2.125759521,-2.301450721,-2.379810007,-1.881336076,-1.830892741,-1.731527522
919,11/20/2011,-1.799040362,-2.124098376,-2.065588879,-2.099675175,-2.309000467,-2.484434909,-1.751174908,-1.910337092,-1.695351783
920,11/21/2011,-1.919853797,-2.200986544,-2.301236861,-2.253694244,-2.393275348,-2.311579999,-1.919492665,-2.027026519,-1.710122286
921,11/22/2011,-1.785791784,-2.165831379,-2.256212877,-2.121535029,-2.358895283,-2.367424059,-1.921335063,-1.7846527,-1.606300326
922,11/23/2011,-2.046985028,-2.479214497,-2.298872028,-2.410181353,-2.490968368,-2.333637623,-2.101135554,-2.088509214,-1.907165769
923,11/24/2011,-1.970507456,-2.222210295,-2.185146481,-2.29099612,-2.39741869,-2.256496983,-2.099655584,-2.008341905,-1.923572886
924,11/27/2011,-1.699809739,-2.170993604,-2.071763724,-2.10992451,-2.322960191,-2.215977963,-1.847980891,-1.668501077,-1.731715126
925,11/28/2011,-1.814891447,-2.242394749,-2.106553787,-2.114642295,-2.397042087,-2.142315125,-1.856863744,-1.833218065,-1.655727924
926,11/29/2011,-0.970154929,-1.670300834,-1.636965276,-1.532717562,-1.946097786,-1.870879137,-1.311994717,-1.161766746,-1.51057363
927,11/30/2011,-1.718511079,-2.286623994,-2.055466898,-2.120122104,-2.262710407,-2.295425851,-1.839534919,-1.78680297,-1.75000782
928,12/1/2011,-1.924449568,-1.996195175,-2.088307765,-2.290895285,-2.541343301,-2.34094424,-2.002833599,-2.075505241,-1.812915092
929,12/4/2011,-1.997105723,-2.30741223,-2.281821125,-2.29018952,-2.405478697,-2.219809508,-1.994692157,-1.903499609,-1.814879945
930,12/5/2011,-2.003547077,-2.205673327,-2.289629887,-2.444281028,-2.535311863,-2.279383508,-2.124662297,-1.988576102,-1.972994874
931,12/6/2011,-2.22512905,-2.511826832,-2.398580138,-2.474317037,-2.358287026,-2.443633186,-2.180924536,-2.197378908,-1.978217052
932,12/7/2011,-1.699098504,-2.113232215,-2.210768921,-2.157937141,-2.342127816,-2.220148099,-2.059251671,-1.808625753,-1.79364302
933,12/8/2011,-1.729276549,-2.043137921,-2.111520336,-2.205297952,-2.276245706,-2.405335571,-1.82278076,-1.805887187,-1.772925014
934,12/11/2011,-1.902632604,-2.226565279,-2.234941099,-2.218256834,-2.25655942,-2.441103304,-2.08056505,-1.885135817,-1.907056259
935,12/12/2011,-1.835101416,-2.235205712,-2.082481058,-2.063700998,-2.344929318,-2.375120731,-1.864992713,-1.915172658,-1.679262015
936,12/13/2011,-1.801190287,-2.252377941,-2.085832297,-2.165237024,-2.390697244,-2.298412842,-1.832575698,-1.851817338,-1.807978924
937,12/14/2011,-1.876393975,-2.227640376,-1.911200885,-2.266795151,-2.385653056,-2.299830276,-2.079685834,-2.005093864,-1.959439312
938,12/15/2011,-2.14153586,-2.371095275,-2.398979268,-2.496993666,-2.598370128,-2.441959248,-2.219542143,-2.119239463,-1.869869825
939,12/18/2011,-2.011178539,-2.484712461,-2.530935171,-2.624576766,-2.49625714,-2.4294772,-2.120372646,-2.002786109,-1.840688259
940,12/19/2011,-2.138936389,-2.380962553,-2.251721115,-2.501106484,-2.459738002,-2.383506136,-2.198579966,-2.092264289,-1.948681676
941,12/20/2011,-1.860245071,-2.16779839,-2.092891712,-2.164252018,-2.282306743,-2.27092086,-1.966943997,-1.836322761,-1.787470602
942,12/21/2011,-2.078624565,-2.51908691,-2.376847433,-2.280030021,-2.461081418,-2.470419061,-2.008520466,-2.1031095,-1.841104095
943,12/22/2011,-2.58140198,-2.610926159,-2.582173418,-2.682133357,-2.636634721,-2.449232849,-2.146993798,-2.406498762,-2.054284538
944,12/25/2011,-2.780753816,-2.60554673,-2.76197989,-3.034824084,-2.672211824,-2.540371703,-2.300849783,-2.506632792,-1.848755164
945,12/26/2011,-2.575188278,-2.561127917,-2.638260958,-3.076154924,-2.664431987,-2.473074265,-2.428402332,-2.471724629,-1.946556645
946,12/27/2011,-2.275962156,-2.330461024,-2.195785126,-2.506339295,-2.404966673,-2.442786355,-1.950727798,-2.091598664,-1.908981422
947,12/28/2011,-2.088931048,-2.421989786,-2.333706174,-2.288341877,-2.437345593,-2.377009131,-2.051934661,-2.135771709,-1.896142345
948,12/29/2011,-2.285913077,-2.592066193,-2.307067808,-2.455231615,-2.323586866,-2.225695536,-2.070917054,-2.149645619,-1.911428599
949,1/1/2012,-2.802775729,-2.355496614,-2.429051625,-2.805918203,-2.580838741,-2.393356836,-2.469184065,-2.254648041,-1.775225632
950,1/2/2012,-2.291071995,-2.420621285,-2.251479865,-2.424479079,-2.272710979,-2.270991319,-2.112692064,-2.310455888,-1.916778811
951,1/3/2012,-2.230580119,-2.344993165,-2.331575001,-2.388069556,-2.544981623,-2.244036411,-2.031173254,-2.138310784,-1.765273514
952,1/4/2012,-2.040957639,-2.212786009,-2.216255982,-2.161963953,-2.509197904,-2.390097743,-2.056660576,-2.019753972,-1.744958511
953,1/5/2012,-2.055275853,-2.221351295,-2.340703066,-2.299010554,-2.417673465,-2.350371345,-2.250681994,-2.01740342,-1.989690871
954,1/8/2012,-2.102456451,-2.260737197,-2.345931956,-2.314653879,-2.580282332,-2.394887799,-2.11825126,-2.189747451,-1.953478046
955,1/9/2012,-2.240948794,-2.533011093,-2.381647688,-2.388566296,-2.620539303,-2.388211305,-2.209525249,-2.202253175,-2.001240146
956,1/10/2012,-2.226143528,-2.374344289,-2.223980876,-2.257654773,-2.480276218,-2.682936029,-1.976859748,-2.234372829,-1.916277547
957,1/11/2012,-2.247034307,-2.449089441,-2.306116409,-2.289305257,-2.554316012,-2.388017322,-2.19353242,-2.206452353,-2.040507345
958,1/12/2012,-2.023921817,-2.293275731,-2.038722802,-2.034191476,-2.169672589,-2.38866453,-1.883351618,-2.09757726,-1.80948944
959,1/15/2012,-2.323540756,-2.644118941,-2.464552915,-2.418060229,-2.481009141,-2.463996858,-2.234957953,-2.322933076,-2.008427869
960,1/16/2012,-2.211899415,-2.433781711,-2.204613609,-2.269416012,-2.600166854,-2.346419136,-2.103113816,-2.248129502,-1.891531681
961,1/17/2012,-2.079929587,-2.420802447,-2.027078336,-2.06221839,-2.384135742,-2.466011206,-1.903735074,-1.994426734,-1.840264682
962,1/18/2012,-2.331557189,-2.575499513,-2.315188136,-2.310951246,-2.678498485,-2.406475712,-2.142279329,-2.123449708,-1.825344169
963,1/19/2012,-2.293395866,-2.547969774,-2.414381186,-2.265021648,-2.629572417,-2.375663416,-2.12468119,-2.267471701,-1.942140584
964,1/22/2012,-2.363526769,-2.582908381,-2.281123591,-2.3043163,-2.574487077,-2.461886532,-1.916077316,-2.365105196,-1.902799471
965,1/23/2012,-2.311017992,-2.548289609,-2.323554998,-2.170785913,-2.570932413,-2.271329425,-2.008627418,-2.208513478,-1.911800589
966,1/24/2012,-1.870752761,-2.363879647,-2.146624388,-2.106586345,-2.267140853,-2.01902044,-1.863244784,-1.923149205,-1.805307035
967,1/25/2012,-2.323483982,-2.605272404,-2.304647576,-2.338773882,-2.58532783,-2.22646275,-2.127515562,-2.295604962,-1.921900541
968,1/26/2012,-2.164511597,-2.501692821,-2.127816796,-2.107439889,-2.449796638,-2.134988381,-1.987622077,-2.178453308,-1.721059318
