,Volatility_Time,Volatility_Time.1,Volatility_Time.2,Volatility_Time.3,Volatility_Time.4,Volatility_Time.5,Volatility_Time.6
121,-12.141441296507244,-13.446377635485367,-12.202243039062976,-10.909318166702917,-8.785110386360428,-10.183761536125076,-13.392195795321838
122,-8.11669612184117,-8.233667140257877,-8.776173909749458,-9.475426672405183,-11.84340642976239,-8.549265753015403,-8.306947099297416
123,-13.014619940412173,-17.069821394675486,-13.238069155964265,-7.880452053026758,-8.291131499324113,-10.135921606827123,-9.98662284275305
124,-8.941494786663482,-9.247150940691133,-8.310021712940545,-9.109785714693384,-9.90186610280646,-7.673128725722902,-9.975693121037187
125,-9.710189149752761,-10.078577572796732,-9.77805762823997,-8.083231865805379,-7.5668840877231185,-10.642059342201005,-10.61098952880891
126,-8.21593917862196,-9.186174260644073,-9.358674658378016,-8.28050306475667,-7.558790627897834,-9.280605741102946,-10.219189577174417
127,-11.797238481440159,-13.587021208609812,-11.902737494441624,-9.73219322258964,-11.587369649127066,-10.847457898762652,-12.687144481338784
128,-7.434287467820867,-9.990251472607149,-7.367443460944848,-7.315629726803421,-8.151786454648073,-7.054937617568927,-7.282357711124574
129,-5.9267078844963095,-11.523225439177367,-9.31609358081177,-12.1900963509255,-13.296233496564339,-9.799426393493441,-10.268202547873956
130,-7.595047409794036,-9.810085542076411,-10.281130408430798,-8.506656566845447,-12.269739112658993,-9.785217672534307,-8.999433915280385
131,-8.899257843749684,-13.050259882662429,-9.70566297022856,-8.168091399093083,-8.761827254338794,-19.00783525960289,-8.679885482637259
132,-11.923847513629395,-8.761215893249297,-8.792909077937415,-9.374465496919932,-10.184255076542534,-11.090463658968584,-9.150437939691335
133,-9.059792985483275,-13.052631779228978,-7.087626256433941,-7.323907701925991,-14.373317004094934,-7.616155850471921,-8.435385912706879
134,-13.882361571191524,-9.825072038199473,-9.957033726332305,-10.59481079938946,-9.53731126922022,-9.564511950866548,-10.173489380116777
135,-8.524459384825022,-9.847098563854836,-11.346171559069381,-15.54600987983262,-10.531723788390591,-8.798247882976929,-8.61470686933574
136,-7.899674706631214,-14.31604833621587,-8.897324844965041,-9.678999927913699,-10.310181959194837,-10.660315697758787,-9.67182705668665
137,-11.012343542793495,-8.44040211076642,-9.94136320311455,-10.608139508685493,-11.458246530837172,-12.31331454917899,-9.729798573367592
138,-9.195765622489713,-8.103278720312552,-8.970914534127502,-9.915845328338667,-12.004302103699905,-8.852905841410672,-10.329037608468255
139,-9.664987209679257,-9.269695940755465,-8.582981974459608,-9.923240316089773,-9.858160728195253,-7.868698186647255,-11.653017595880598
140,-10.03545654590809,-8.585411478059529,-8.673192618741439,-7.860421957367081,-6.5644170923468685,-6.560682715418483,-8.633837811911272
141,-9.230966364042322,-10.209948812871561,-10.732906898461172,-11.443232971933663,-9.580799867144725,-10.94101751755405,-8.608969297333372
142,-7.803838892896915,-14.594799364345103,-8.594826985041847,-10.162117806830109,-11.953002530065067,-11.281714987607804,-7.237356796724374
143,-8.728553283866976,-9.56777090226778,-10.816011341650906,-8.944643288948123,-10.680653377392632,-12.297327540568261,-9.106205663170964
144,-11.74829261120195,-9.284430497227591,-9.529474900578196,-13.85734263711512,-12.910671879699557,-8.705496078983414,-16.626982472375307
145,-8.288902012329732,-10.282636178798198,-8.443450055172567,-9.390658462582762,-10.043135996609891,-9.873958091843285,-8.004086665757203
146,-7.969181898132652,-11.053014644969766,-8.534864444777796,-9.635423386269467,-10.257272888523984,-8.731610611181614,-7.635891489955236
147,-7.008023020351007,-7.342524467081731,-9.983331373141315,-9.410579395659296,-10.218386568449803,-8.514546424007918,-7.672027801505765
148,-7.689462048124374,-7.469239294804728,-7.516691584431583,-8.168407547358422,-8.539091508894025,-7.648331880127619,-6.8269741901595316
149,-9.061812009879391,-10.00542532651723,-11.449374311717813,-11.312639716996527,-9.973843229257605,-8.559568580296299,-12.717094409676754
150,-9.658281716075177,-9.536132175813771,-13.362444694310815,-10.482448038750626,-9.348281511297388,-11.43569533781933,-10.834830096867549
151,-8.985331282437702,-11.184531995588863,-13.217956818969057,-17.004250232125216,-8.306749681462781,-7.299318684596561,-10.554744956352517
152,-6.654639019640581,-6.7533208419208,-7.060227326880217,-6.633769477224586,-5.993031442888923,-7.031056160202057,-7.026605671397473
153,-9.511595587760956,-9.054408166559522,-8.753563052835316,-8.282674666234104,-6.817903931034607,-8.648174689481076,-8.365053820292546
154,-8.420983452308015,-14.686619700088611,-8.943357099984455,-10.199498290752011,-9.439826001890056,-9.250447755276053,-10.292790887578619
155,-12.415556452636924,-10.152351994861704,-9.826249197563447,-11.670181796922183,-13.100537349655403,-10.452300668321216,-16.0442993498152
156,-6.482540166784347,-10.215940288826364,-10.5641220228674,-9.836167801000531,-8.075722320948055,-8.033394246055659,-7.846947020381947
157,-6.432549333557231,-10.264070974905676,-8.079732781937949,-7.797276282711548,-8.398164415818341,-7.995942940125229,-7.959614106472126
158,-7.643374121707931,-8.254803698297723,-4.761114953490998,-4.617664002355905,-13.725159594300504,-5.236940244214859,-9.985581012094006
159,-12.95246381528153,-9.473786874964716,-7.765282751231407,-7.006699634015286,-11.823034461177995,-7.304687329724886,-11.36172722129933
160,-7.346667288905715,-8.845863945443087,-6.619854525518288,-7.122195596457847,-8.696235432118009,-6.695247946939476,-7.421372672337069
161,-8.146417526434455,-12.87090799891061,-10.306710336170198,-9.386855064997045,-10.889190030444311,-7.797089756167338,-9.798957660416361
162,-9.684535286297065,-7.2842289519704,-6.88574494467831,-7.354364149674643,-9.345769098444125,-8.453498336162403,-6.823848126465427
163,-8.537196637794668,-10.852585666590311,-8.059278244817497,-8.661431527169286,-8.868595344051764,-7.662520326240334,-8.71061996952821
164,-7.243506144441234,-8.062347090776077,-10.879906736063992,-8.29249960354379,-7.850741660119371,-14.66364255790643,-8.366184800553901
165,-8.429735640976821,-9.799939471063517,-9.390427690638369,-7.7449889946445625,-10.174231452738185,-9.387712107888468,-8.425276289443248
166,-10.135862450076928,-11.889134580464937,-8.967936137285143,-10.938859447551932,-14.202314901185519,-8.989738298054498,-6.938358911643545
167,-7.431365885940721,-8.38717737504909,-8.563581675449907,-7.581702036731657,-7.83878699506013,-8.835629634837026,-7.243381770854647
168,-8.103583938543128,-8.184743260847904,-7.34149276701689,-7.194115282802619,-7.139669787175842,-7.075090921807306,-9.616892015176857
169,-8.306005319629495,-9.32123405903545,-9.764095360684266,-9.101308264666356,-12.148210100715024,-9.559445503022376,-10.884779981868668
170,-7.579734146646837,-7.659239803329392,-7.273711005804342,-7.56967953436064,-9.341807218410633,-7.4401856399609105,-6.899376891186583
171,-11.035055453010353,-10.26708568744719,-7.976627885342858,-10.362641597297328,-13.652544028081017,-8.378860977182903,-10.571954068257805
172,-6.226642904481887,-6.671646620105907,-5.237705856325931,-5.280100166276781,-6.333524487725378,-5.0201920001727105,-6.597825343928942
173,-7.171694285198076,-9.73875814697699,-6.742653436472346,-6.477183983925377,-9.48115110593238,-8.19055736770209,-6.9345795455432
174,-7.496531892843369,-6.951638904571987,-7.029508856457287,-7.616091728630341,-7.361596515092605,-6.232684498309759,-7.689399369382308
175,-7.6848032646634845,-7.667512155648826,-8.787418499946,-8.503577770122517,-8.556330706887282,-7.468501974776032,-10.047808925029301
176,-7.448171131507432,-7.772185469677992,-7.106676215097519,-7.666913732734498,-8.387831635953217,-10.588172022122885,-9.899340641420444
177,-9.84600874352348,-8.917887610457452,-7.13680966025024,-7.620702515205136,-8.337898741794763,-8.371720114356352,-9.832427315054236
178,-9.292941311021814,-11.360047667571637,-11.561719894709105,-11.42069423426823,-8.447494986257698,-10.437040858434147,-10.233957885159363
179,-11.184184604597622,-10.382781011956727,-9.297044104329165,-9.803226638547134,-11.019418830938118,-8.588808890735619,-12.173804503839118
180,-11.034217152937186,-12.36325852830624,-8.873965785080921,-12.107481687951175,-12.399201701035166,-9.368926848355782,-14.34677959142577
181,-8.010497548111077,-13.931102063350599,-8.475295288062968,-12.579046044490262,-10.062833180808942,-9.509111835933012,-7.772487291263928
182,-8.845162452569404,-11.493076444906949,-8.691404494506136,-9.308477433356968,-9.255896816169559,-10.163733812515515,-9.623509190465768
183,-7.640357957156319,-7.914760503671691,-9.396838636653541,-9.673312313006976,-10.95813869395114,-9.878744863963089,-7.349233863874413
184,-13.289307801390825,-12.015598397250915,-9.168794981644103,-8.347852137758714,-8.821817602566524,-7.925781413842301,-9.567378074115751
185,-9.512743276832612,-9.080630687289599,-12.81790191791613,-11.349763362590819,-9.595695439033515,-8.79194869648517,-13.722248602134181
186,-8.88949548312405,-17.41568375682483,-11.346200120039459,-12.977618706498111,-9.940549453345369,-11.424329201457748,-8.845887234292604
187,-9.492275402551254,-10.400502070584908,-11.299991143149164,-11.104588382873994,-8.501363485761223,-9.608206665355127,-7.964085707779388
188,-11.341789331909446,-12.330569667334053,-14.555003468295917,-10.620593556905272,-9.10573559188883,-10.341122796610213,-8.405079010886773
189,-8.04723821243026,-11.202692527457899,-9.479680887513943,-9.737663886120677,-11.770955370062266,-8.76589241425925,-8.437274381283814
190,-8.043232562551967,-10.073777432078492,-9.16418083223953,-8.263090703835045,-7.720578575457439,-8.816049274722769,-9.169318570521042
191,-10.860688409959312,-9.368074631122257,-8.622857377444333,-7.655869837700687,-8.92506995921698,-9.613973173598376,-9.087312796992881
192,-11.083478431358538,-9.81878410550764,-7.517479734867773,-6.54647346050926,-10.212532242992818,-7.330738218396744,-12.727725872111733
193,-7.205172244159183,-7.735505451941169,-7.041542568980196,-6.244655769675886,-7.8562720259457155,-8.672051105253342,-6.726640235900665
194,-9.270633717604072,-11.017968036978303,-8.374741259047415,-12.510835988533687,-10.18901522873869,-9.118307013683943,-10.550315284618685
195,-7.194906870230562,-9.733250837403085,-13.760088074943594,-11.198481899691172,-8.39542437955008,-8.372895008667848,-8.170022374073557
196,-6.847892251971039,-8.40469394692851,-5.243998859129073,-5.477206626164107,-7.669909588227275,-5.983354341488302,-7.17792386460178
197,-6.329768985764053,-8.81196193802606,-8.321234491461713,-7.122391228969288,-13.011614879566851,-7.123173785820204,-7.462644764181376
198,-7.444642726990726,-9.46579252236518,-8.597863846172766,-7.795114544290641,-11.409168412102483,-8.49768106270233,-7.847816572978844
199,-8.362156702099242,-8.107486296848236,-6.865186289155598,-6.754911511873498,-7.795349892743322,-7.531749398483524,-10.171358022109569
200,-8.665449517495826,-12.973319855793125,-7.653022521869672,-7.971481668006782,-12.511553860522678,-7.7998596807969385,-7.9972076055083114
201,-13.296775147469173,-11.213456343434846,-9.973245332832379,-10.907492357624422,-7.347532399324063,-9.113945884022224,-9.89965383962011
202,-11.177064101142303,-10.271221597009932,-8.20182506352265,-8.627959382693453,-11.058235804929689,-8.337689932649061,-7.685995300274366
203,-9.427203173283225,-9.535375588202507,-13.757243980246205,-9.756420589502426,-9.037191272121492,-11.552183437375643,-11.140185297258967
204,-9.890545627674511,-11.112013560950038,-10.511664502781516,-9.841542433774615,-8.510400620105294,-10.216413578137674,-9.380189811660243
205,-9.364185467544445,-8.762040760472464,-8.636913960111931,-8.625425315067156,-9.283132558177844,-8.681068120552304,-8.068451183984456
206,-10.271486558562286,-8.98876043952582,-11.245525106851714,-10.289162260732768,-11.79775145927221,-11.271646654310173,-10.408302581989007
207,-9.594578365672442,-11.305744902922402,-12.38564992614925,-10.921620639674112,-12.635563127637678,-8.947357868024646,-10.159981422319136
208,-9.621904052324938,-10.93560091962992,-10.982636632886063,-11.703782288891572,-8.531740919834204,-14.806058327198157,-10.188652617025951
209,-13.685066454166105,-10.619751076455177,-11.66255194117337,-9.692726301967827,-11.054657934975817,-8.959480062588467,-11.836907143889928
